filename,composer,type,tracks,4per_beat,first_key_sig,predicted_key_sig,first_time_n,first_time_d,first_time_32nd,time_clocks_per_click,first_note,first_note_time,has_note_off,has_key_change,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op18_format0_21.mid,Chopin,1,2,480,Eb,D#,3,8,8,12,C,0,True,False,8.0,4.0,12.0,59.0,0.0,17.0,4.0,33.0,37.0,5.0,59.0,7.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh87josephine_3.mid,Hays,1,7,96,Bb,A#,3,4,8,24,A,0,True,False,24.0,1.0,29.0,48.0,2.0,73.0,4.0,24.0,0.0,23.0,55.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0564 Toccata Adagio and Fugue_4.mid,Bach,1,2,120,C,C,4,4,8,24,F#,0,True,False,73.0,4.0,70.0,9.0,92.0,43.0,19.0,79.0,7.0,57.0,0.0,67.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh87josephine_4.mid,Hays,1,7,96,Bb,A#,3,4,8,24,F,0,True,False,8.0,0.0,19.0,13.0,0.0,28.0,0.0,7.0,0.0,3.0,19.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op18_format0_24.mid,Chopin,1,2,480,Eb,E,3,8,8,12,G,0,True,False,0.0,0.0,0.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op18_format0_3.mid,Chopin,1,2,480,Eb,D#,3,4,8,24,F,0,True,False,9.0,11.0,12.0,28.0,4.0,34.0,0.0,28.0,27.0,0.0,39.0,4.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0564 Toccata Adagio and Fugue_8.mid,Bach,1,2,120,C,F,4,4,8,24,E,0,True,False,10.0,9.0,21.0,1.0,21.0,12.0,0.0,26.0,3.0,23.0,12.0,4.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh87mm_1.mid,Hays,1,10,96,F,C,4,4,8,24,D,0,True,False,107.0,9.0,71.0,0.0,22.0,162.0,43.0,31.0,11.0,74.0,60.0,43.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0564 Toccata Adagio and Fugue_9.mid,Bach,1,2,120,C,C,4,4,8,24,A#,0,True,False,15.0,1.0,30.0,0.0,20.0,16.0,6.0,12.0,7.0,20.0,4.0,10.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op18_format0_5.mid,Chopin,1,2,480,Eb,G#,3,4,8,24,F,0,True,True,4.0,3.0,1.0,9.0,0.0,11.0,0.0,4.0,8.0,0.0,0.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm B_0.mid,Bach,1,4,120,F,F,4,4,8,24,A,4.76,True,False,12.0,33.0,50.0,0.0,63.0,47.0,1.0,68.0,0.0,50.0,31.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh87ofras_0.mid,Hays,1,7,96,Eb,D#,1,8,8,12,A#,0.10416666666666666,True,False,15.0,0.0,15.0,90.0,0.0,22.0,0.0,33.0,17.0,1.0,48.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm B_1.mid,Bach,1,4,120,F,F,4,4,8,24,A,0.45714293333333333,True,False,8.0,41.0,40.0,0.0,61.0,32.0,0.0,40.0,1.0,100.0,40.0,6.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op18_format0_7.mid,Chopin,1,2,480,Db,G#,3,4,8,24,G#,0,True,False,17.0,22.0,6.0,42.0,0.0,21.0,6.0,20.0,35.0,0.0,19.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh87ofras_1.mid,Hays,1,7,96,Eb,D#,6,8,8,12,C,0,True,False,45.0,0.0,24.0,125.0,0.0,30.0,0.0,71.0,47.0,11.0,106.0,5.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op18_format0_8.mid,Chopin,1,2,480,Db,C#,3,4,8,24,G,0,True,False,12.0,18.0,3.0,21.0,2.0,17.0,14.0,10.0,44.0,0.0,10.0,3.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm B_3.mid,Bach,1,4,120,F,F,4,4,8,24,A,0,True,False,31.0,27.0,96.0,4.0,43.0,38.0,13.0,47.0,1.0,85.0,46.0,6.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_0.mid,Chopin,1,3,480,Db,C#,3,8,8,12,A#,0.0009363291666666666,True,False,10.0,11.0,0.0,11.0,0.0,17.0,12.0,0.0,12.0,8.0,25.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm B_4.mid,Bach,1,4,120,F,F,4,4,8,24,F,0,True,False,50.0,9.0,38.0,2.0,55.0,55.0,0.0,39.0,0.0,46.0,30.0,7.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_1.mid,Chopin,1,3,480,Db,C#,3,8,8,12,F,0,True,False,13.0,6.0,0.0,12.0,0.0,17.0,11.0,0.0,1.0,6.0,21.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh87wttcotd_0.mid,Hays,1,7,96,F,F,3,4,8,24,C,0.59895809375,True,False,25.0,1.0,9.0,0.0,7.0,39.0,1.0,10.0,0.0,26.0,16.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm B_5.mid,Bach,1,4,120,F,F,4,4,8,24,D,0,True,False,11.0,29.0,51.0,6.0,32.0,39.0,4.0,64.0,15.0,48.0,26.0,10.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm B_6.mid,Bach,1,4,120,F,D#,4,4,8,24,G#,0,True,False,48.0,8.0,83.0,39.0,13.0,39.0,17.0,128.0,43.0,64.0,46.0,10.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm B_7.mid,Bach,1,4,120,F,F,4,4,8,24,A,0,True,False,22.0,22.0,65.0,11.0,30.0,35.0,13.0,39.0,0.0,100.0,27.0,4.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_13.mid,Chopin,1,3,480,Db,C#,3,8,8,12,G#,0,True,False,20.0,14.0,2.0,17.0,0.0,16.0,9.0,4.0,32.0,0.0,12.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh87wttcotd_3.mid,Hays,1,7,96,F,F,3,4,8,24,C,0,True,False,41.0,3.0,19.0,0.0,12.0,65.0,0.0,12.0,0.0,33.0,27.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh87wttcotd_4.mid,Hays,1,7,96,F,F,3,4,8,24,A#,0,True,False,41.0,1.0,5.0,0.0,19.0,34.0,2.0,26.0,0.0,17.0,19.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh87wttcotd_5.mid,Hays,1,7,96,F,F,3,4,8,24,A,0,True,False,29.0,4.0,21.0,0.0,9.0,26.0,4.0,12.0,1.0,41.0,20.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_16.mid,Chopin,1,3,480,Db,F#,3,8,8,12,C#,0,True,True,0.0,16.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh87wttcotd_6.mid,Hays,1,7,96,F,C#,3,4,8,24,F,0,True,False,47.0,26.0,11.0,0.0,15.0,85.0,0.0,14.0,17.0,19.0,20.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm C_1.mid,Bach,1,10,240,,F,4,4,8,24,A,0,True,False,8.0,94.0,45.0,0.0,112.0,28.0,1.0,78.0,2.0,69.0,67.0,8.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_18.mid,Chopin,1,3,480,A,A,3,8,8,12,E,0,True,False,1.0,11.0,6.0,2.0,10.0,2.0,9.0,0.0,9.0,10.0,0.0,4.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh88cat_0.mid,Hays,1,10,96,Eb,D#,1,4,8,24,A#,1.4791666666666665,True,False,70.0,0.0,86.0,112.0,3.0,27.0,56.0,43.0,44.0,2.0,114.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_2.mid,Chopin,1,3,480,Db,C#,3,8,8,12,C#,0,True,False,18.0,6.0,0.0,0.0,8.0,18.0,0.0,2.0,11.0,4.0,11.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_20.mid,Chopin,1,3,480,A,E,3,8,8,12,C#,0,True,False,6.0,19.0,2.0,8.0,18.0,2.0,13.0,3.0,31.0,11.0,1.0,16.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_21.mid,Chopin,1,3,480,A,E,3,8,8,12,F#,0,True,False,4.0,12.0,0.0,9.0,32.0,0.0,30.0,0.0,25.0,16.0,0.0,24.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm C_5.mid,Bach,1,10,240,,A#,4,4,8,24,F,0,True,False,40.0,10.0,78.0,32.0,13.0,34.0,12.0,145.0,2.0,100.0,35.0,18.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_22.mid,Chopin,1,3,480,A,E,3,8,8,12,F#,0,True,False,6.0,3.0,1.0,0.0,26.0,0.0,9.0,0.0,13.0,16.0,0.0,16.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm C_6.mid,Bach,1,10,240,,F,4,4,8,24,D#,0,True,False,17.0,29.0,65.0,13.0,40.0,54.0,5.0,46.0,0.0,107.0,25.0,5.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_23.mid,Chopin,1,3,480,A,A,3,8,8,12,F#,0,True,False,0.0,24.0,11.0,0.0,10.0,2.0,8.0,2.0,8.0,10.0,2.0,10.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm C_7.mid,Bach,1,10,240,,A#,4,4,8,24,D,0,True,False,48.0,10.0,74.0,24.0,16.0,42.0,16.0,57.0,0.0,77.0,52.0,6.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_24.mid,Chopin,1,3,480,A,A,3,8,8,12,C#,0,True,False,0.0,14.0,6.0,0.0,10.0,0.0,5.0,0.0,5.0,7.0,0.0,4.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh88cat_4.mid,Hays,1,10,96,Eb,D#,4,4,8,24,F,0,True,False,90.0,4.0,104.0,253.0,0.0,78.0,20.0,75.0,88.0,14.0,181.0,5.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0565 Toccata and Fugue In Dm C_8.mid,Bach,1,10,240,,C,4,4,8,24,A#,0,True,False,38.0,11.0,50.0,2.0,45.0,41.0,9.0,43.0,10.0,46.0,21.0,26.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_0.mid,Bach,1,4,384,,E,4,4,8,24,E,0,True,False,5.0,37.0,3.0,31.0,47.0,0.0,31.0,3.0,50.0,32.0,6.0,40.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_27.mid,Chopin,1,3,480,A,E,3,8,8,12,G#,0,True,False,0.0,11.0,0.0,9.0,35.0,0.0,25.0,0.0,27.0,9.0,1.0,26.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_1.mid,Bach,1,4,384,,E,4,4,8,24,B,0,True,False,2.0,55.0,10.0,40.0,58.0,9.0,45.0,2.0,71.0,49.0,7.0,59.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_28.mid,Chopin,1,3,480,A,E,3,8,8,12,F#,0,True,False,10.0,3.0,0.0,4.0,31.0,0.0,18.0,0.0,22.0,21.0,0.0,22.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_29.mid,Chopin,1,3,480,A,E,3,8,8,12,E,0,True,False,0.0,10.0,4.0,4.0,6.0,12.0,1.0,3.0,19.0,11.0,6.0,14.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_11.mid,Bach,1,4,384,,E,3,4,8,24,E,0,True,False,5.0,29.0,0.0,28.0,35.0,0.0,35.0,0.0,34.0,17.0,5.0,31.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_3.mid,Chopin,1,3,480,Db,C#,3,8,8,12,F,0,True,False,9.0,17.0,0.0,13.0,2.0,16.0,13.0,4.0,27.0,7.0,0.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_12.mid,Bach,1,4,384,,E,3,4,8,24,B,0,True,False,4.0,33.0,7.0,29.0,45.0,1.0,37.0,0.0,35.0,32.0,1.0,34.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh88ei_3.mid,Hays,1,12,96,Eb,D#,3,4,8,24,G,0,True,False,29.0,7.0,56.0,128.0,4.0,36.0,101.0,63.0,24.0,7.0,151.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_13.mid,Bach,1,4,384,,E,3,4,8,24,G#,0,True,False,0.0,21.0,5.0,27.0,45.0,0.0,41.0,0.0,37.0,27.0,3.0,79.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh88ei_4.mid,Hays,1,12,96,Eb,D#,3,4,8,24,F,0,True,False,20.0,12.0,13.0,102.0,0.0,15.0,3.0,34.0,35.0,4.0,70.0,8.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_14.mid,Bach,1,4,384,,E,3,4,8,24,G#,0,True,False,1.0,11.0,4.0,12.0,18.0,0.0,11.0,0.0,15.0,14.0,0.0,23.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh89iwfyn_0.mid,Hays,1,10,96,Bb,D#,1,4,8,24,D,0.4722224583333333,True,False,45.0,1.0,82.0,18.0,5.0,75.0,60.0,15.0,0.0,13.0,94.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_2.mid,Bach,1,4,384,,E,4,4,8,24,E,0,True,False,0.0,33.0,0.0,27.0,51.0,0.0,31.0,0.0,36.0,22.0,9.0,50.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_33.mid,Chopin,1,3,480,A,A,3,8,8,12,D,0,True,True,2.0,9.0,4.0,2.0,4.0,2.0,4.0,2.0,9.0,2.0,5.0,8.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_3.mid,Bach,1,4,384,,E,4,4,8,24,B,0,True,False,0.0,52.0,1.0,55.0,74.0,0.0,56.0,0.0,58.0,44.0,4.0,74.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_34.mid,Chopin,1,3,480,Db,C#,3,8,8,12,F,0,True,False,29.0,24.0,1.0,19.0,12.0,51.0,23.0,0.0,16.0,15.0,35.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_4.mid,Bach,1,4,384,,E,4,4,8,24,B,0,True,False,5.0,53.0,1.0,50.0,63.0,4.0,69.0,0.0,55.0,33.0,7.0,59.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_35.mid,Chopin,1,3,480,Db,C#,3,8,8,12,F,0,True,False,58.0,18.0,0.0,12.0,2.0,25.0,2.0,0.0,2.0,29.0,12.0,12.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh89iwfyn_3.mid,Hays,1,10,96,Bb,D#,1,4,8,24,D,0,True,False,11.0,1.0,45.0,49.0,0.0,46.0,0.0,12.0,0.0,3.0,79.0,7.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_36.mid,Chopin,1,3,480,Db,C#,3,8,8,12,B,0.2597405,True,False,13.0,10.0,0.0,8.0,0.0,13.0,7.0,0.0,0.0,10.0,25.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh92citm_0.mid,Hays,1,7,96,Bb,A#,4,4,8,24,F,0,True,False,24.0,4.0,34.0,19.0,5.0,46.0,0.0,12.0,0.0,12.0,45.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh92citm_1.mid,Hays,1,7,96,Bb,A#,2,4,8,24,C,0,True,False,21.0,0.0,33.0,56.0,4.0,54.0,0.0,33.0,0.0,8.0,104.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh92citm_2.mid,Hays,1,7,96,Bb,A#,2,4,8,24,D,0,True,False,22.0,4.0,40.0,49.0,5.0,51.0,0.0,28.0,0.0,8.0,92.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_39.mid,Chopin,1,3,480,Db,C#,3,8,8,12,C,0,True,False,11.0,10.0,4.0,25.0,3.0,32.0,8.0,2.0,21.0,3.0,0.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_8.mid,Bach,1,4,384,,E,4,4,8,24,C#,0,True,False,0.0,36.0,4.0,19.0,60.0,0.0,26.0,0.0,39.0,21.0,2.0,43.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_4.mid,Chopin,1,3,480,Db,C#,3,8,8,12,B,0,True,False,11.0,38.0,0.0,23.0,1.0,10.0,6.0,8.0,14.0,0.0,17.0,11.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0566 Prelude and Fugue_9.mid,Bach,1,4,384,,E,3,4,8,24,D#,0,True,False,1.0,21.0,0.0,21.0,33.0,0.0,32.0,0.0,17.0,10.0,4.0,35.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_40.mid,Chopin,1,3,480,Db,F#,3,8,8,12,F,0,True,False,2.0,35.0,0.0,12.0,2.0,15.0,11.0,4.0,16.0,4.0,14.0,11.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0570 Fantasia_0.mid,Bach,1,8,120,C,C,4,4,8,24,G,0,True,False,82.0,10.0,72.0,0.0,73.0,33.0,21.0,58.0,8.0,63.0,13.0,59.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh92citm_5.mid,Hays,1,7,96,Bb,A#,2,4,8,24,F,0,True,False,25.0,0.0,32.0,54.0,4.0,59.0,0.0,31.0,0.0,10.0,96.0,1.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0570 Fantasia_1.mid,Bach,1,8,120,C,C,4,4,8,24,F,0,True,False,112.0,0.0,95.0,0.0,94.0,88.0,12.0,95.0,5.0,70.0,2.0,71.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_42.mid,Chopin,1,3,480,Db,C#,3,8,8,12,D#,0,True,False,18.0,16.0,2.0,9.0,2.0,23.0,20.0,0.0,51.0,0.0,14.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0570 Fantasia_2.mid,Bach,1,8,120,C,C,4,4,8,24,D,0,True,False,62.0,0.0,61.0,0.0,60.0,61.0,2.0,59.0,0.0,27.0,5.0,41.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh92lj_0.mid,Hays,1,7,96,Eb,D#,1,8,8,12,A#,0.7924102916666667,True,False,8.0,0.0,8.0,40.0,0.0,5.0,2.0,41.0,9.0,1.0,35.0,3.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0572 Fantasia_0.mid,Bach,1,6,240,C,G,12,8,8,12,G,0,True,False,58.0,0.0,64.0,0.0,44.0,9.0,44.0,78.0,0.0,43.0,0.0,52.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh92lj_1.mid,Hays,1,7,96,Eb,D#,2,4,8,24,F,0,True,False,31.0,0.0,27.0,76.0,0.0,16.0,0.0,26.0,52.0,2.0,65.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0572 Fantasia_1.mid,Bach,1,6,240,C,G,12,8,8,12,G,0,True,False,35.0,4.0,45.0,0.0,30.0,5.0,30.0,79.0,0.0,41.0,4.0,45.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh92lj_2.mid,Hays,1,7,96,Eb,D#,2,4,8,24,A#,0,True,False,15.0,0.0,11.0,64.0,0.0,16.0,2.0,51.0,17.0,3.0,58.0,3.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_46.mid,Chopin,1,3,480,Db,C#,3,8,8,12,G#,0,True,False,19.0,6.0,0.0,18.0,4.0,27.0,19.0,2.0,38.0,6.0,6.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_47.mid,Chopin,1,3,480,Db,C#,3,8,8,12,G,0,True,False,2.0,18.0,2.0,9.0,0.0,29.0,10.0,11.0,38.0,10.0,0.0,4.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0572 Fantasia_12.mid,Bach,1,6,240,C,G,4,4,8,24,D,0,True,False,25.0,19.0,108.0,0.0,39.0,2.0,53.0,74.0,0.0,61.0,5.0,56.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh92lj_6.mid,Hays,1,7,96,Eb,E,2,4,8,24,D#,0,True,False,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0572 Fantasia_13.mid,Bach,1,6,240,C,F#,4,4,8,24,,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_6.mid,Chopin,1,3,480,Db,C#,3,8,8,12,G#,0,True,False,16.0,12.0,6.0,9.0,0.0,34.0,13.0,0.0,51.0,0.0,22.0,10.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Bach\Bwv0572 Fantasia_14.mid,Bach,1,6,240,C,F#,4,4,8,24,,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Chopin\chp_op31_7.mid,Chopin,1,3,480,Db,C#,3,8,8,12,B,0,True,False,16.0,21.0,0.0,14.0,0.0,18.0,19.0,0.0,25.0,0.0,6.0,2.0
C:\Users\livb1\Desktop\Yolane\2020Spring\Capstone\music-classification-deep-generation\lstm\midi\Hays\wsh92tgs_1.mid,Hays,1,9,96,Eb,D#,3,4,8,24,G#,0,True,False,29.0,2.0,47.0,32.0,3.0,18.0,90.0,22.0,21.0,5.0,45.0,2.0
